UniqueCount	AmbigCount
0	0
0	0
2	151
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	26
0	5
0	2
0	6
0	1
0	23
0	0
38	50
7	9
0	33
260	84
0	84
4	90
4	3
0	0
13	33
0	0
0	0
0	0
0	301
0	121
0	128
0	107
0	85
0	73
66	12
0	0
0	14
0	0
0	0
0	0
0	2
0	2
0	0
0	2
3	7
0	4
0	1
4	1
0	69
0	31
0	85
18	69
0	24
0	17
8	6
0	56
0	21
7	37
0	58
2	9
0	0
0	3
0	24
0	5
0	0
0	4
0	2
0	0
4	85
0	0
0	0
0	5
0	0
0	0
0	0
0	3
0	0
0	6
0	2
0	0
0	2
0	5
0	2
0	1
0	0
0	0
8	1137
124	14102
122	43925
0	0
4	999
3	0
6446	29799
15	1155
0	0
0	0
73	521
12	0
0	0
0	0
0	2
0	12
0	6
0	6
0	6
0	6
0	17
0	10
0	6
0	6
0	6
0	6
0	6
0	6
0	5
0	20
0	12
2	0
0	12
6	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	5
2	8
1	8
0	0
8	0
0	0
0	0
52	0
0	0
0	54
0	58
6	96
11	19
0	110
9	1
0	72
0	96
21	0
0	54
0	95
0	63
0	86
0	0
0	47
0	54
0	0
0	48
0	63
0	64
0	58
0	0
2	21
0	37
0	45
0	63
0	54
0	62
0	73
0	45
0	53
0	54
0	58
0	0
0	59
0	68
0	54
0	0
0	0
0	17
0	0
0	37
0	0
0	1
0	1
0	7
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	521
2	294
7	442
0	0
45	130
6	21
26	7
0	0
1	7
8	3
15	1
0	1
1	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	14
29	46
0	0
0	0
7	862
0	819
0	725
0	768
0	50
5	44
1	26
0	0
0	18
5	80
0	3
0	2
0	2
0	1
0	5
0	1
0	2
0	5
0	5
0	0
0	1
0	0
0	0
0	0
0	47
3	38
0	47
0	47
11	37
0	47
0	48
0	16
1	28
0	10
0	10
0	10
0	7
0	8
0	0
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	1567
0	1405
0	1203
18	590
7	351
0	404
0	241
86	0
0	0
3	0
0	0
0	0
0	0
0	0
