UniqueCount	AmbigCount
0	21
0	0
0	7
0	140
1	55
0	7
0	108
0	85
6	3
0	7
0	124
0	41
2	8
0	6
0	14
0	30
0	15
0	29
0	30
0	30
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	1233
8	1025
0	1087
0	994
0	911
0	779
0	779
0	779
0	384
0	0
0	238
8	1149
0	1154
6	381
16	253
0	0
0	0
0	0
70	954
0	796
0	56
0	599
0	763
0	569
0	780
0	868
0	667
0	838
16	3
0	35
0	8
0	9
0	83
0	6
0	22
0	94
0	84
9	172
8	21
0	0
2	0
93	692
4	0
0	0
0	0
0	0
0	222
8	8
0	240
0	83
31	1875
0	1811
91	1716
0	656
2	12
4	174
0	113
0	52
14	149
0	46
0	44
0	94
3	555
2	377
4	377
5	334
0	0
0	4706
135	5523
864	7545
9	5537
2	3576
3	5607
0	3401
0	5425
0	5602
5	3572
0	2427
0	4371
0	5602
3	5511
0	5537
2	5477
0	5488
0	4641
44	5291
0	4574
5	5241
57	5148
0	4251
2	2553
37	382
1	1097
4	978
0	509
0	8
7	1716
16	0
0	1
0	0
0	0
5	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	0
4	15
0	13
17	49
3	106
0	69
29	55
0	74
0	146
0	103
0	103
1	103
11	23
0	77
0	0
0	0
0	0
0	31
1316	52
0	0
0	9
1	21
0	3
0	3
0	24
0	11
6	24
0	0
0	5
0	5
1	2
0	2
10	4
0	0
0	5
0	0
5	0
0	0
0	0
27	568
0	64
1	628
0	111
0	7
0	435
0	88
48	187
3	197
0	161
0	170
0	118
0	118
0	17
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	282
0	252
0	138
0	45
3	21
1	0
0	0
1	6
0	66
3	13
0	4
0	13
0	0
0	5
0	5
0	20
0	2
46	11
0	14
16	18
0	9
0	366
7	440
58	440
3	444
0	437
56	1486
0	1317
4	151
0	253
77	399
271	1395
0	1626
0	188
8	300
0	0
6	112
2	0
0	0
0	0
1	53
0	98
0	311
0	304
0	320
0	330
0	119
0	321
0	73
0	62
0	45
0	36
0	299
0	33
0	241
0	4
0	4
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
82	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	229
0	232
1	132
5	10
0	113
0	8
0	1
0	0
0	0
0	3
10	3
0	0
0	0
0	0
0	0
0	0
138	436
0	436
0	119
21	119
15	13
0	77
0	33
0	23
0	13
0	34
0	51
3	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	5
0	87
0	108
0	92
3	243
0	81
0	0
0	162
0	0
0	142
4	163
1	177
0	176
0	69
0	84
0	113
13	113
0	138
0	127
0	94
0	14
0	51
0	7
0	163
0	137
16	15
0	109
0	10
0	0
1	0
0	0
0	0
0	1
0	1
0	1
0	1
300	102
2	102
0	21
0	0
4	0
5	610
0	869
0	903
0	783
0	736
0	890
8	885
8	854
0	675
0	819
0	760
0	858
0	781
2	709
0	813
0	791
0	10
0	737
0	273
0	721
0	35
0	16
0	452
0	346
5	158
6	143
0	8
0	120
0	79
0	96
0	114
0	114
0	119
0	114
0	114
0	8
0	10
2	188
10	192
6	239
0	188
0	182
0	184
0	181
0	181
0	185
8	145
0	1
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	2
0	127
0	166
0	153
0	153
1	1
0	4
28	10
0	101
0	3
0	468
0	489
0	3457
0	3590
0	3427
0	14
0	117
0	0
64	130
0	0
0	359
0	111
0	186
0	3241
5	505
0	0
0	990
0	3334
0	274
0	3970
0	625
0	3270
20	1114
0	373
0	1328
0	3457
0	3680
0	300
1	560
55	3231
6	461
0	2
0	3581
11	3448
2	1077
0	1250
0	180
17	0
13	3164
27	173
2	1311
26	2096
0	81
11	0
0	209
0	2517
12	1974
0	2552
0	0
0	0
0	0
0	0
0	0
0	0
0	437
905	6188
87	6185
0	6157
1	5543
4	900
0	439
0	439
0	0
0	0
0	21
0	0
17	0
0	15
0	0
0	0
0	6
0	0
172	366
4	0
0	370
0	176
1	0
0	0
0	0
0	0
8	0
0	144
8	144
0	128
0	128
0	128
3	119
0	118
0	102
0	0
5	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
404	76
0	49
0	30
0	2
0	15
0	0
0	0
0	0
0	0
0	0
0	0
3	241
6	63
14	50
0	91
49	123
24	42
0	82
0	14
0	299
24	299
0	22
0	8
0	8
114	8
0	8
37	53
7	0
0	40
0	13
0	24
0	25
1	30
0	6
0	182
0	814
0	825
0	506
0	572
0	659
0	639
0	744
4	745
0	238
0	366
0	540
4	601
3	275
21	504
0	180
0	98
9	227
0	83
0	217
0	32
0	147
0	126
5	126
0	62
0	7
0	0
0	0
0	0
0	0
0	0
4	1
0	0
1	41
22	75
0	39
0	75
14	89
0	60
0	13
0	0
10	57
0	32
0	20
0	37
0	24
0	43
1	28
0	5
0	5
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1507	211
79	211
0	71
0	0
5	2507
0	621
0	2498
8	2464
111	2305
0	15
29	0
0	42
0	27
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
3	653
18	43
72	1386
1	790
48	1415
0	473
0	1357
0	697
20	403
0	779
0	0
0	0
6	10
0	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	3013
18	3060
0	2512
2	2489
0	5
0	700
6	2189
4	131
11	1148
0	42
0	147
0	33
1	22
0	21
0	530
0	22
11	483
0	0
0	38
14	18
0	267
16	141
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	8747
43	5827
0	6112
0	6273
61	6827
1	1893
0	2408
0	2180
6	499
0	2071
0	641
0	148
0	162
0	354
17	442
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
124	6
1	0
26	5
0	5
0	5
0	5
0	9
0	9
0	9
0	4
0	0
134	7
0	0
0	7
329	7
133	7
1	11
0	3
0	0
0	0
48	0
1	0
1	8
0	8
0	8
0	0
0	8
553	1117
0	1107
6	447
14	7
0	0
0	7
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
82	40
0	0
10	119
28	75
0	57
7	0
0	29
0	63
0	19
0	1094
11	1176
0	104
0	1080
0	1099
6	144
0	1136
0	0
0	1154
5	1077
0	1094
11	686
0	816
8	116
0	37
3	111
0	267
0	22
0	10
0	21
11	558
0	0
0	0
0	0
0	1720
0	1585
0	351
47	1343
25	1764
0	31
0	0
0	0
0	0
89	158
93	158
2	104
0	75
0	0
0	0
1	112
430	445
0	399
136	357
0	15
1	0
0	275
0	375
46	340
1	47
12	24
0	0
0	0
0	0
0	10
3	86
119	86
78	1115
0	1237
0	1244
3	67
0	12
0	103
10	138
1	44
18	91
0	5
0	0
0	0
0	0
0	1360
0	1264
0	1896
3	94
0	1634
0	1598
0	1563
0	1563
0	1813
0	1252
0	6
0	57
0	1523
0	1500
0	1506
0	0
0	0
0	4
0	70
0	70
0	284
0	7
0	0
0	0
0	3
0	0
0	0
14	1
0	0
0	8
0	8
0	0
0	1544
34	3
6410	5829
0	720
0	2710
0	971
12	1743
6	68
0	1253
8	114
0	0
0	5
0	1
0	77
0	11
0	1
0	81
0	0
5	33
0	15
0	12
0	0
374	167
0	79
33	168
0	0
3	0
136	17
1	17
0	0
0	0
0	0
3	65
0	0
0	0
0	65
0	0
8	40
0	0
0	3
0	0
0	0
0	0
24	46
0	94
3	1
0	98
3	65
0	0
0	302
0	1150
0	656
4	689
0	710
0	169
9	200
0	198
12	1248
0	689
0	213
0	789
0	683
0	349
0	656
0	679
0	481
0	539
0	26
0	387
0	311
0	325
0	248
0	21
0	116
0	0
0	9
0	65
0	190
0	51
0	32
0	14
0	9
0	32
0	22
0	13
10	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	39
141	120
0	2
0	18
2	81
11	20
0	1178
52	1226
37	300
0	14
53	78
0	133
0	3
0	14
0	0
8	72
0	152
0	0
0	0
0	0
6	451
2	483
0	1590
0	1689
0	1621
0	1572
0	1646
0	535
2	42
1	39
0	57
19	57
0	45
0	595
0	430
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
111	20
0	26
0	8
9	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	26
0	51
0	51
0	35
0	29
0	37
0	6
0	14
0	37
5	140
0	247
3	247
0	215
0	139
0	218
0	141
0	217
0	43
0	33
1	11
41	36
0	16
0	28
11	1
1	83
0	113
12	111
34	5
19	253
0	82
0	207
0	124
0	62
0	90
0	62
0	79
0	46
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1134
0	1087
0	1089
14	1103
1	421
0	373
0	459
0	418
0	330
0	294
0	213
0	76
1	77
0	84
0	57
10	14
0	17
0	14
5	0
0	887
0	936
1	55
10	459
1	388
0	109
0	105
0	133
2	1
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
255	681
4	681
0	422
22	98
852	1210
5	371
0	356
4	29
0	216
0	71
0	505
0	0
0	1783
0	1783
5	1789
2	1027
1	1718
0	1522
0	110
0	103
0	216
0	1762
0	1888
0	1700
12	483
0	1253
0	1563
0	1761
0	35
0	1763
0	27
0	164
0	1722
0	1770
0	1918
0	1770
0	1770
0	1806
3	151
0	1586
0	210
0	1309
15	1144
0	518
0	419
0	0
3	40
54	146
9	127
0	109
8	9
0	62
0	30
0	0
0	0
0	0
0	134
0	123
0	37
13	134
0	100
0	0
0	0
0	0
0	0
558	6575
0	615
25	6046
2	415
0	0
0	0
0	0
19	2673
0	2691
0	1
4	1
0	1739
0	631
1	653
5	184
5	102
2	43
0	652
0	610
3	315
0	0
0	5
0	8
1	290
3	11
0	45
1	5
0	0
6	6
0	6
0	0
385	56
0	5
0	55
2	4
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	97
0	82
0	0
0	92
0	31
0	23
0	70
0	48
8	23
0	23
0	1
0	0
0	0
0	0
0	1727
0	24
0	112
15	1727
6	151
0	37
0	31
26	1823
7	1821
0	4
0	0
0	120
0	0
34	0
5	0
0	0
0	4
0	4
0	2
0	2
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	29
0	22
8	19
0	4
0	4
14	628
19	612
0	129
61	623
13	665
5	482
0	0
0	0
0	0
1	0
0	8
0	10
0	10
0	2
0	8
0	0
0	8
0	3
0	0
0	0
0	0
2	0
0	0
0	0
2	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4180	372
0	372
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	79
0	85
0	67
0	69
0	9
0	45
0	27
0	30
0	38
0	38
0	13
8	256
3	559
0	671
3	278
0	693
7	85
0	9
0	2
0	36
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	798
0	812
0	829
0	42
0	16
0	161
0	9
12	0
0	292
0	0
59	3245
79	2952
0	77
7	2988
3	389
0	0
0	0
0	0
15	1
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	0
0	0
0	0
0	0
0	37
0	0
4	2
0	22
0	0
0	2
0	0
1	33
0	3
0	0
14	0
1	1069
31	5015
61	4993
0	248
0	115
4	2566
1	87
0	0
1	6
0	11
0	364
7	271
0	300
0	23
3	0
0	5
5	4
0	1
0	0
16	64
0	91
0	29
7	86
0	76
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
10	4
0	2
0	1
0	0
0	0
6	0
0	0
0	0
43	1
28	9
1	9
0	0
322	85
0	56
0	56
45	29
0	0
30	296
90	1166
0	184
19	1195
0	25
5	220
0	307
21	1166
0	245
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	290
30	986
83	2319
12	0
1	1989
0	368
0	215
1	1852
0	680
41	1723
0	332
5	46
45	0
14	12
0	7
2	2
0	0
0	0
0	12
29	5424
0	3
0	8
0	5
3	21
0	0
0	0
519	1271
19	1066
42	12
30	370
154	313
153	61
0	0
10	33
0	108
13	175
35	199
10	184
6	40
1	22
0	140
0	0
0	0
0	1
0	0
0	177
0	0
2	0
0	0
0	0
0	1
2	21
59	259
0	222
0	119
0	53
0	6
26	42
0	37
0	18
0	14
4	10
0	26
4	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	21
0	0
0	0
0	0
0	0
5	20
16	13
15	21
0	5
0	3
15	5
0	6
0	5
0	13
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	528
0	613
0	609
0	191
0	112
0	71
3	60
0	10
1	1
0	15
4	165
0	47
0	52
0	78
0	57
6	554
0	554
21	699
2	20
0	20
0	174
5	196
4	144
0	7
0	6
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
679	1208
0	70
14	1138
0	0
20	1466
4	1357
0	0
0	1514
102	1516
0	1191
14	40
25	18
50	282
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	169
0	284
0	235
0	190
0	20
2	28
0	0
0	0
170	35
0	4
0	34
10	36
21	197
1593	3330
0	980
43	104
0	59
0	1
0	144
1	24
2	67
10	23
57	218
7	827
0	1680
0	30
0	0
3	1128
0	0
0	0
0	0
0	930
0	781
0	799
0	303
0	404
0	334
0	784
0	806
0	795
0	802
0	789
0	783
1	797
2	158
0	840
0	754
4	70
0	617
0	21
0	152
0	60
2	32
0	23
0	0
1	0
0	77
0	13
144	9
2	0
0	9
0	0
0	0
6	0
0	0
7	0
0	0
184	193
6	155
0	58
0	25
1	120
0	0
3	227
0	227
0	177
0	195
0	151
21	33
5	8323
0	7356
20	5041
18	1573
334	6423
0	6113
4	4651
0	7001
0	6622
0	6356
0	4144
0	1807
0	1600
3	661
241	84
0	0
0	416
6	412
65	476
0	0
0	0
0	0
0	359
0	416
2	35
0	0
0	179
0	0
0	0
0	93
0	36
0	42
0	39
0	134
0	26
0	134
26	134
0	36
0	134
0	19
0	134
0	40
0	134
0	82
0	62
0	34
10	0
0	0
3	259
0	312
0	125
0	0
0	71
4	60
0	2
0	26
0	0
0	0
106	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
473	0
0	0
0	0
29	278
157	278
657	1340
10	1175
0	1210
0	0
218	161
135	1536
0	1495
3	16
0	129
12	81
0	0
0	29
0	16
0	16
0	29
0	16
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	2005
0	1983
149	1303
0	454
9	124
0	154
46	547
0	550
113	401
14	452
51	39
0	0
0	62
0	0
4	3128
0	4243
0	4461
0	4395
0	4426
0	4047
9	4199
99	4179
0	4338
0	4306
1	699
0	4090
0	4095
0	4082
4	112
0	0
0	1209
0	1209
0	681
0	396
0	42
0	7
56	12
0	0
0	0
0	0
0	0
0	0
2	0
0	71
0	71
0	25
0	61
0	0
0	25
0	25
0	11
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	0
0	73
0	2
0	138
18	148
59	15
0	15
0	104
0	9
0	69
0	0
0	65
0	23
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
4	1421
0	1355
155	610
3	8
16	1176
10	24
0	10
0	93
0	140
0	76
35	514
2	196
0	31
0	78
0	13
0	0
0	0
0	0
0	0
42	8
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	29
0	25
0	33
0	33
0	19
0	27
0	25
53	29
0	0
0	29
22	27
27	19
0	1099
0	3738
0	0
0	0
0	3734
0	3770
0	2257
0	3733
0	1144
0	2733
0	1847
0	669
0	1423
163	4109
0	502
0	144
0	1123
0	3738
0	3723
0	3722
16	3733
50	3709
26	3749
10	2310
11	3754
5	621
0	2897
0	566
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	353
0	1321
0	1257
0	1202
0	231
0	0
0	0
0	0
0	0
4	4242
0	4270
0	4971
0	4881
0	4294
45	4294
6	4942
3	4277
0	4257
0	5553
0	4943
0	4948
145	3423
0	2872
12	7264
0	7558
0	9734
2	7553
0	7169
490	9759
94	9751
31	6635
0	240
0	286
0	449
0	451
0	452
0	454
0	328
0	333
0	333
0	329
0	311
11	464
2	314
1	184
0	929
3	799
0	637
0	469
0	211
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	779
6	779
16	645
0	907
0	825
0	907
0	914
0	840
0	746
0	845
0	885
0	913
0	916
0	854
0	867
0	862
0	896
0	892
0	732
0	725
0	723
0	847
0	852
1	879
0	937
0	842
0	3
1	220
0	287
0	148
3	141
0	111
0	74
0	89
0	100
0	63
0	8
0	0
0	0
435	962
0	914
71	342
0	364
0	7
0	0
0	0
0	0
16	0
0	0
0	0
0	28
0	8
0	7
12	18
0	28
0	0
1	0
15	0
0	124
0	2328
97	1999
0	2127
0	533
43	2255
2	1209
0	1809
0	1775
0	486
0	234
0	308
0	92
10	167
12	167
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
4	2
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	2
0	1
0	0
0	0
0	0
0	2
0	0
0	0
161	7
0	7
0	0
74	76
0	34
5	42
0	0
0	0
0	0
0	0
0	0
0	0
85	2689
87	1770
49	3479
1	2695
5	2696
0	2202
1	0
0	11
0	11
0	11
0	11
0	0
0	0
0	0
0	0
0	0
12	1893
0	1886
0	1992
13	137
693	616
31	115
3	538
0	0
61	266
0	14
0	101
0	136
0	133
0	110
0	52
1	53
0	156
0	95
0	145
0	100
0	139
0	6
0	120
0	3
0	60
0	68
0	33
0	79
0	79
0	45
0	22
0	3
2	29
0	4
3	331
4	239
0	308
0	165
0	36
0	52
34	68
12	10
0	0
126506	0
15	7
5	0
0	0
0	0
0	0
0	1979
0	87
22	688
629	2058
0	12
43	1170
0	931
0	659
5	259
74	802
0	50
4	702
0	600
0	993
103	346
0	206
22	172
0	123
0	18
8	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
45	13
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	14
11	14
0	3
0	3
0	5
1	0
0	0
0	0
2	0
0	0
1	314
0	307
3	30
0	59
0	67
0	23
0	7
0	0
0	0
0	0
0	0
0	0
0	0
12	333
0	308
201	386
45	261
2	308
0	127
0	59
0	86
0	4
0	53
0	0
0	0
0	0
0	0
0	0
0	0
0	659
0	164
0	4611
0	4500
0	138
0	4491
0	4342
0	987
0	73
85	494
0	4238
3	4493
0	509
0	4049
3	2567
0	413
0	391
0	190
0	313
0	610
0	67
0	145
0	9
2	162
0	412
0	0
0	144
3	1185
0	34
577	1165
0	0
64	1077
0	1077
0	1077
0	218
0	0
0	0
0	0
0	0
0	0
0	0
