UniqueCount	AmbigCount
0	31
0	36
3	25
0	27
0	18
0	22
3	0
0	19
0	16
0	11
0	8
0	10
0	11
0	11
0	0
0	9
0	11
3	7
47	0
0	0
0	0
0	10
0	9
0	10
0	10
0	0
0	10
0	0
0	0
16	151
21	156
4	95
0	96
2	0
0	7
0	12
0	0
7	52
0	40
4	13
0	13
0	0
0	0
6	7
0	0
0	0
0	0
0	0
0	7
0	7
0	86
0	122
0	121
0	115
0	51
0	125
0	131
0	115
12	108
14	96
0	95
0	113
0	108
0	81
0	78
0	92
0	36
0	26
9	9
0	58
0	30
0	33
0	19
0	3
0	5
0	19
0	0
0	7
0	18
0	18
0	9
0	13
0	7
0	7
0	0
1	0
0	17
0	24
0	27
10	21
0	22
0	6
0	13
0	12
0	5
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	67
12	65
0	20
0	24
0	4
0	2
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	91
0	88
8	88
0	88
4	0
1	3
0	0
0	294
8	370
0	304
8	217
0	423
0	327
0	442
0	433
0	199
0	310
0	34
0	28
0	62
3	9
0	61
0	0
11	39
1	0
2	6
0	5
0	5
0	1
0	5
0	0
0	5
0	0
0	0
0	1
0	1
0	0
0	5
0	5
0	0
2	26
0	7
23	20
10	1
28	24
0	8
0	5
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	47
0	34
13	55
0	7
3	27
1	9
0	0
0	0
0	0
0	47
2	42
0	58
0	28
0	43
2	13
0	17
0	5
0	0
0	0
114	168
0	100
0	68
113	31
0	1
5	4
0	0
11	0
1	0
28	0
1	78
0	77
0	79
0	80
0	73
0	74
0	80
16	3
0	0
0	65
0	1
0	52
0	1
0	3
0	3
0	80
0	23
0	3
0	71
0	60
0	0
4	2
0	69
0	11
0	2
0	0
0	4
0	22
0	14
0	26
0	17
0	17
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	827
0	887
0	798
0	777
21	723
0	508
0	504
0	504
0	340
0	0
1	16
3	85
0	82
0	20
1	14
0	0
0	0
0	2
42	584
0	591
0	85
4	430
13	528
0	425
0	502
0	523
0	577
0	398
63	12
2	73
3	20
0	0
6	150
0	2
0	58
0	147
1	191
17	61
52	35
0	14
15	0
49	443
0	0
0	0
0	0
0	0
0	24
0	8
0	21
0	21
0	212
0	201
10	197
0	55
0	1
0	12
0	5
0	8
5	12
0	4
0	5
0	5
8	43
0	47
1	47
4	44
0	0
0	939
7	1081
192	1617
3	1152
2	702
0	1129
0	648
0	1133
0	1129
2	700
0	500
0	897
0	1128
8	1110
1	1111
0	1108
0	1106
0	963
16	1083
0	944
0	1071
1	1066
0	886
0	498
12	91
1	242
0	222
7	127
0	2
0	443
20	0
0	4
0	4
0	4
1	4
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
2	0
0	0
0	0
0	0
0	13
0	0
0	13
0	0
0	3
0	0
0	3
0	0
0	3
0	3
0	0
0	0
1	0
0	3
0	0
0	13
8	3
0	4
5	10
0	0
12	4
3	0
3	0
0	8
0	8
3	22
0	36
0	19
93	50
0	29
0	44
5	40
3	40
3	36
0	15
0	58
0	0
1	0
0	0
0	41
1373	60
42	0
0	15
10	19
0	11
0	11
0	5
0	2
0	5
0	0
0	0
0	0
1	0
0	1
7	0
0	0
0	0
0	0
0	0
0	0
0	0
5	69
0	1
1	76
0	18
6	0
0	64
0	7
82	29
2	43
0	29
0	29
0	21
0	19
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	22
0	12
0	3
0	1
0	0
0	0
0	2
0	8
6	0
0	0
0	6
0	0
0	102
1	102
0	96
0	0
112	6
0	24
35	99
0	1
0	115
0	129
71	124
0	125
0	149
35	736
0	770
3	155
0	212
208	145
428	1297
0	1271
0	148
4	167
0	0
22	35
23	0
0	0
3	0
0	0
0	3
0	7
0	7
0	7
0	10
0	1
0	10
0	1
0	0
0	0
2	0
0	10
0	0
0	7
0	4
0	6
0	4
0	6
0	0
0	0
0	0
0	2
0	0
0	0
5	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
12	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	49
0	31
0	2
0	9
0	0
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
6	9
0	9
6	5
6	5
0	2
0	3
0	2
0	4
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	4
0	8
0	22
0	1
0	0
0	16
0	0
0	11
0	16
0	18
0	17
0	7
0	7
0	11
0	12
0	12
0	13
0	9
0	0
0	0
0	0
0	8
0	7
0	3
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
62	9
0	9
0	1
0	0
0	0
0	60
0	72
0	74
0	68
0	62
0	74
0	74
0	72
0	48
0	68
0	64
0	70
0	68
0	56
0	62
0	59
0	0
0	61
0	20
0	58
0	6
0	0
0	38
0	30
0	10
7	8
0	0
0	27
0	15
0	26
0	27
0	27
0	27
0	27
0	27
0	0
0	1
0	36
2	35
1	40
0	36
0	31
0	32
0	31
0	31
0	35
0	27
0	5
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	6
0	6
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	19
0	19
0	19
0	18
0	0
0	0
1	0
0	13
0	0
0	114
0	114
0	693
0	695
0	689
0	23
0	46
0	1
55	28
6	0
0	103
2	44
0	59
0	643
0	90
0	1
0	464
0	671
2	73
0	762
0	116
7	1018
27	197
0	113
0	341
0	903
0	752
0	58
18	97
36	628
5	69
0	0
0	693
1	691
14	257
0	213
3	59
59	0
14	636
20	49
0	215
44	423
10	27
16	0
2	15
9	630
6	733
0	780
0	1
0	0
0	1
0	1
0	0
0	0
0	246
483	3096
17	3088
0	3074
0	2698
0	466
0	247
0	246
0	0
4	0
0	17
0	0
0	0
0	17
0	0
0	0
0	0
0	5
2	2
0	0
0	4
0	3
0	3
0	0
0	3
0	0
0	0
0	4
0	4
0	3
0	3
0	3
0	4
0	4
0	1
1	0
4	0
4	4
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
165	11
0	3
5	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	71
3	39
4	32
0	6
10	35
10	12
0	18
0	3
0	341
120	345
0	59
0	37
0	37
28	13
0	13
2	6
4	0
0	3
2	2
0	1
0	3
0	5
1	2
0	4
0	23
0	26
0	20
0	20
0	22
0	23
0	25
0	24
0	8
0	8
0	14
0	12
0	12
0	4
0	2
0	2
3	6
0	4
0	6
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
2	26
6	18
0	26
0	18
4	32
0	17
0	8
0	0
0	19
0	21
1	13
0	11
0	11
0	21
0	11
0	6
0	5
0	6
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
386	48
53	48
0	17
0	0
0	13
0	6
0	10
0	10
9	10
2	1
3	1
0	0
0	0
3	0
0	1
0	1
0	1
6	0
0	0
2	0
3	0
0	0
0	95
10	4
2	220
0	125
1	234
0	77
0	207
0	97
14	63
0	141
0	0
2	0
5	0
0	0
0	5
12	22
0	17
0	17
0	10
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	840
1	841
0	775
2	772
0	6
0	116
14	640
0	36
14	271
0	9
0	63
2	5
1	7
0	0
0	64
0	0
0	63
0	0
0	0
0	0
0	62
4	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1400
24	1009
0	1012
0	1019
7	1102
0	288
0	388
0	353
30	103
0	349
5	89
0	27
0	24
15	78
27	157
5	7
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	8
0	0
1	5
0	5
0	5
0	5
0	5
0	3
0	3
0	0
0	0
10	3
0	0
0	0
16	3
1	6
0	8
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	64
0	64
0	27
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
41	23
10	0
0	7
0	1
0	4
0	0
0	5
0	25
0	9
1	579
31	617
0	51
0	584
0	570
0	96
0	592
0	0
0	595
10	576
0	566
35	332
1	389
0	35
10	29
0	35
8	125
4	16
0	16
0	7
17	355
2	0
0	0
0	0
0	241
0	192
1	19
12	188
1	249
0	14
0	0
0	0
0	0
9	19
11	19
0	5
0	2
0	0
9	0
3	6
23	32
0	26
23	31
0	0
0	0
0	8
0	12
4	13
0	0
0	0
0	0
0	0
0	0
0	1
19	96
107	96
11	160
0	194
0	194
0	6
0	0
0	12
3	18
0	2
7	8
0	0
0	0
1	0
0	0
0	246
6	245
0	250
14	43
0	200
0	199
0	198
0	198
0	206
3	196
7	2
0	32
0	198
0	189
0	189
0	0
0	0
0	2
0	4
0	4
0	13
0	0
0	0
0	0
0	1
0	0
0	0
1	1
0	0
0	2
0	2
0	2
0	378
16	0
1278	1481
2	175
0	686
0	214
3	413
1	14
0	358
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	22
0	7
0	15
0	0
3	0
27	1
0	1
0	0
0	0
0	0
6	48
0	0
0	0
1	48
0	0
17	44
3	2
2	14
0	0
0	0
0	0
0	1
0	2
3	0
0	8
0	7
0	0
0	58
0	172
0	123
3	134
1	112
0	50
2	31
3	39
0	209
0	135
0	55
0	137
0	131
0	71
0	123
0	123
0	83
0	85
0	6
0	76
0	51
0	51
0	37
0	0
0	9
0	0
0	0
0	4
0	29
0	13
0	1
0	2
6	0
0	1
0	7
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
10	13
1	0
0	1
0	8
0	6
0	236
16	241
12	48
0	1
6	13
0	28
0	0
0	0
4	0
1	26
0	39
4	0
0	0
0	0
0	51
5	51
0	165
0	174
0	173
8	151
0	172
4	52
0	5
0	1
0	2
11	5
0	0
0	71
1	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	5
0	12
0	11
0	11
0	10
0	10
0	6
0	7
0	13
16	76
0	156
2	156
0	127
0	100
1	123
0	101
0	122
0	18
0	17
6	3
23	13
0	2
0	13
5	0
0	43
1	41
4	44
0	1
7	99
0	39
0	79
5	70
0	26
0	54
0	21
0	39
0	17
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
16	450
0	348
0	348
0	414
6	115
0	115
0	123
0	110
0	110
0	84
5	51
0	18
0	20
0	117
0	81
41	14
1	38
0	8
28	0
0	288
0	299
1	39
1	157
0	109
2	27
0	26
0	27
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
270	7
11	6
0	6
0	0
0	0
31	87
8	87
0	27
2	3
54	89
0	32
0	31
1	0
0	18
0	7
0	30
0	0
0	611
0	611
2	636
19	313
0	604
0	461
0	53
0	48
6	96
0	603
0	686
0	615
26	175
0	526
0	530
0	603
4	15
3	639
0	8
0	55
0	574
0	610
0	679
0	614
0	614
0	657
6	95
6	533
0	84
3	436
40	419
2	234
0	211
0	0
0	35
9	62
3	66
0	46
3	9
0	4
0	10
0	0
0	0
0	0
0	50
0	46
0	17
2	50
0	47
0	0
0	0
0	0
0	0
218	3937
0	380
30	3608
14	328
0	0
0	0
0	0
8	660
0	667
0	4
9	6
0	359
4	161
4	126
16	43
19	12
2	11
0	91
0	82
0	34
0	0
0	0
0	0
0	9
0	0
0	1
0	0
0	0
0	1
0	1
0	0
350	18
39	11
5	13
39	6
0	0
0	0
23	7
0	7
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	871
0	9
0	24
3	871
1	79
0	20
0	15
8	952
2	945
0	2
0	1
6	48
0	0
21	1
11	0
0	0
0	5
0	5
0	5
0	5
0	5
0	0
0	5
0	5
0	0
0	0
0	0
0	3
0	0
0	3
0	3
0	3
0	0
0	3
0	0
0	0
0	2
0	2
0	5
4	5
0	0
0	0
0	27
0	27
0	2
0	30
0	30
0	28
0	0
0	0
0	0
1	0
0	2
0	6
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	9
0	9
3471	295
6	295
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	98
0	90
5	83
0	60
0	7
0	37
0	16
0	29
0	51
0	49
0	20
0	8
1	34
0	36
0	8
0	36
0	3
0	0
0	0
0	0
0	3
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	327
0	331
0	332
4	56
7	26
0	85
0	9
8	0
0	124
5	0
27	1272
33	1210
0	62
0	1103
0	182
0	0
0	0
0	0
32	8
5	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	0
0	0
0	0
0	0
0	37
0	0
25	5
0	36
0	0
0	0
0	0
2	13
0	1
0	0
14	0
6	991
38	4438
60	4546
0	324
0	160
7	2291
0	56
0	0
20	37
0	32
0	225
0	185
0	201
0	8
31	12
3	20
9	29
18	3
0	12
46	73
0	49
0	5
5	55
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
0	0
0	0
0	3
0	0
0	0
0	0
0	5
0	5
0	5
0	5
0	4
0	5
1	0
0	0
2	0
63	5
5	0
1	0
0	0
159	63
0	38
0	38
22	25
3	0
7	81
38	497
0	33
3	498
1	4
0	41
0	80
10	497
1	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
1	59
10	111
9	0
0	92
0	10
0	2
0	102
0	25
11	73
0	16
1	1
3	0
1	5
0	5
0	0
0	0
0	0
0	5
90	4041
2	10
4	10
0	0
3	0
0	0
0	0
32	127
4	93
4	0
0	15
18	14
13	2
0	0
0	9
0	15
0	23
0	22
0	13
0	3
0	1
0	7
0	0
0	0
0	5
1	0
0	39
0	0
0	0
0	0
0	0
0	5
0	18
24	97
0	74
0	51
0	31
0	8
2	23
0	14
0	0
0	2
1	4
0	10
0	15
0	0
0	0
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
5	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	63
0	69
0	73
0	21
0	12
0	1
0	4
0	2
0	0
0	1
8	29
0	3
0	7
0	15
0	15
0	88
0	88
0	127
1	3
0	3
0	44
0	25
0	36
35	123
0	43
8	45
0	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
82	55
3	2
0	22
0	24
0	0
0	0
235	321
0	28
19	293
0	0
0	108
0	103
0	0
0	129
15	129
0	116
0	8
0	3
6	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	16
0	30
0	25
0	16
0	1
16	1
0	0
0	0
179	44
0	9
0	44
6	14
21	71
866	1860
8	449
51	37
0	23
2	0
0	41
2	3
4	48
7	22
25	173
2	376
0	964
3	15
2	0
21	710
0	0
4	1
0	1
0	34
0	33
0	34
0	14
0	14
0	14
0	22
0	27
0	27
0	26
1	23
0	28
2	28
0	10
0	22
0	27
0	3
0	18
0	4
0	4
0	2
0	0
0	5
0	0
4	0
0	0
0	0
2	0
0	0
0	0
0	0
10	1
0	1
0	1
1	1
0	0
8	5
0	5
0	0
1	0
0	2
0	0
0	22
0	22
0	21
0	21
0	17
5	1
0	884
0	793
5	552
6	159
67	627
1	732
3	571
0	1031
0	881
0	681
12	677
0	185
0	159
0	86
125	11
0	0
0	30
0	26
12	33
0	0
5	0
0	0
0	27
0	30
5	3
5	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	4
0	0
4	0
0	0
0	27
0	31
0	13
0	0
0	12
2	11
0	1
0	3
0	0
0	0
45	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
2	1
0	7
0	7
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
11	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
80	0
0	0
0	0
13	132
69	132
26	23
22	22
0	18
0	0
8	16
11	141
0	141
0	3
0	8
1	8
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	813
0	803
10	491
1	193
0	64
0	72
82	324
0	241
21	196
0	195
5	11
0	0
0	9
0	0
10	300
0	414
0	501
0	452
4	477
0	384
0	415
82	418
0	459
0	485
0	36
0	481
0	491
0	482
2	13
1	0
0	266
0	266
0	160
0	81
0	13
0	4
108	0
0	0
0	0
5	0
0	0
0	0
3	0
0	1158
0	1152
12	792
0	995
10	63
0	743
10	780
25	611
17	45
0	130
0	162
0	49
29	36
0	38
1	0
7	5
0	5
0	0
0	0
0	0
0	0
0	1
0	35
0	0
0	2
0	0
0	2
0	2
3	1
1	2
0	2
0	1
0	2
0	1
0	1
0	1
0	0
0	0
0	1
0	5
0	4
0	5
0	2
0	0
0	3
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	297
0	281
13	116
0	5
0	245
9	7
0	3
11	21
0	21
0	11
22	103
0	36
1	9
0	15
5	6
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
3	3
0	0
0	916
0	1817
0	0
0	0
0	1807
1	1882
1	1400
0	1815
0	985
0	1396
0	1305
2	410
0	1051
87	1995
0	368
0	81
0	917
25	1840
0	1816
6	1830
45	1814
31	1811
69	1815
31	1293
24	1816
21	579
0	1340
0	355
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	88
0	84
0	86
0	16
0	0
0	0
0	0
0	0
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	6
0	6
0	2
0	3
0	5
0	3
0	2
1	5
0	5
0	4
0	11
0	12
0	13
0	13
0	13
0	13
0	5
0	5
0	5
0	5
0	5
0	13
0	5
0	9
0	48
0	38
0	32
0	37
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	133
0	133
21	107
0	132
0	134
0	132
0	148
0	126
2	107
0	126
0	127
9	134
1	135
0	124
0	123
0	147
0	142
0	143
0	126
0	110
0	107
0	110
0	110
0	126
0	129
0	128
0	5
0	26
1	26
0	18
10	28
0	26
0	0
0	14
0	21
0	18
0	0
0	0
0	0
64	211
0	188
0	68
0	85
0	7
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	4
0	0
0	35
0	656
12	578
0	621
0	156
7	642
2	407
0	581
0	533
0	132
9	64
0	85
0	59
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
72	6
0	6
0	0
0	30
0	11
2	20
0	0
0	0
0	0
0	0
0	0
0	0
66	2163
26	1587
9	2800
2	2173
2	2173
0	1856
0	3
0	2
0	2
0	2
0	2
2	0
0	0
0	0
0	0
0	0
1	418
0	435
9	437
0	28
103	156
6	37
1	128
0	0
3	27
0	11
0	8
0	6
2	16
0	22
0	12
1	2
0	14
0	14
0	1
0	7
0	1
0	1
0	3
0	2
0	0
1	4
0	0
0	0
0	0
0	2
0	0
3	0
0	0
0	0
0	6
0	6
0	3
0	0
0	6
0	0
0	6
1	0
0	0
61	0
15	1
0	0
0	0
0	0
0	0
0	622
2	48
6	213
176	626
0	6
18	313
4	168
0	156
11	334
4	149
2	14
0	139
0	130
0	250
300	210
4	150
65	340
0	68
0	76
19	244
3	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
18	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
3	1
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
1	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	52
0	41
40	58
9	49
0	46
0	14
8	8
0	6
1	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	448
0	91
0	3881
5	3823
0	102
0	3565
1	3717
0	701
0	74
20	434
0	3603
0	3530
4	412
0	3463
0	2142
0	376
0	359
1	220
0	367
0	542
0	78
1	88
0	8
1	171
3	425
0	0
0	34
0	150
0	11
103	141
0	0
76	942
0	942
2	942
0	171
0	0
0	0
3	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1278	383
8	199
51	180
63	13
17	7
0	0
0	124
1	1017
6	1318
0	77
0	171
3	1136
18	1117
0	350
0	17
0	17
1	86
0	1153
0	103
2	127
0	118
0	115
1	1
3	0
0	17
0	17
20	5
22	0
0	0
9	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	17
15	81
0	60
6	102
112	123
6	34
1	0
0	0
0	0
0	0
0	0
0	0
