UniqueCount	AmbigCount
0	129
2	2
0	113
0	139
0	47
0	27
0	21
0	25
0	68
5	4
0	15
0	45
2	39
16	0
1	0
0	0
1	7
0	5
0	7
0	7
0	0
0	7
0	0
0	5
43	337
27	370
0	231
0	189
0	5
0	5
0	11
0	0
27	85
0	32
12	2
0	7
0	0
0	0
15	55
0	4
6	0
0	13
0	2
1	37
0	41
0	159
0	326
0	326
0	215
0	17
0	242
0	352
0	223
9	172
0	51
0	156
0	321
0	223
0	203
0	295
0	311
0	90
0	61
5	9
0	237
0	49
0	72
0	69
0	24
0	50
0	143
0	0
0	7
0	119
0	27
0	22
0	99
0	92
1	93
0	1
5	1
0	46
0	106
3	62
0	13
0	24
0	70
0	10
0	14
0	45
0	26
0	0
0	1
0	0
0	0
0	0
4	35
69	37
0	2
0	0
0	128
4	128
0	27
0	30
0	7
0	12
1	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	295
1	294
19	289
0	288
0	9
0	1
0	0
0	406
8	631
3	425
4	338
0	836
0	543
0	766
0	665
0	335
0	544
0	45
0	76
0	43
1	118
0	233
0	9
0	89
0	6
0	41
0	70
0	70
0	68
0	78
0	64
0	78
0	63
0	63
0	60
0	0
0	63
0	77
0	77
0	10
36	222
0	74
6	188
6	4
22	151
0	61
0	3
18	29
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
7	145
0	56
37	127
0	6
1	45
24	24
0	0
5	0
0	0
0	241
16	159
0	201
0	202
0	223
0	2
0	16
4	29
0	0
0	0
237	444
0	294
0	150
159	58
0	2
5	2
0	0
60	0
7	0
32	0
2	137
0	123
0	134
0	134
0	104
0	119
0	133
26	24
0	5
3	128
0	6
0	95
0	24
0	2
0	14
0	134
3	76
0	14
0	119
0	87
4	3
6	7
0	111
0	20
5	2
0	11
0	32
0	23
0	21
0	18
0	21
0	21
1	0
0	6
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	6
0	1098
0	957
0	1001
0	863
2	816
0	597
0	597
0	597
0	403
0	0
9	198
4	1035
0	1025
8	385
30	190
0	0
0	0
0	0
13	646
0	561
2	53
0	465
0	544
0	379
0	595
0	631
0	501
0	547
7	10
0	26
0	19
0	0
0	77
0	2
0	27
0	127
0	93
3	124
13	22
0	0
0	0
76	495
3	0
4	0
0	0
0	0
6	199
6	19
0	212
0	90
3	1708
4	1701
109	1674
14	551
4	1
0	192
0	93
0	68
10	141
0	64
0	46
0	90
11	422
0	240
8	236
7	196
1	13
0	3555
53	4069
379	5369
0	4198
0	2567
0	4150
0	2445
0	4179
0	4145
2	2568
0	1909
0	3221
0	4142
0	4082
1	4096
3	4062
0	4070
0	3506
11	3917
0	3469
0	3895
46	3835
0	3170
0	1701
29	291
1	763
6	696
0	337
0	1
0	1032
24	0
0	5
0	5
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	10
0	7
0	38
0	55
0	37
17	37
0	43
0	84
0	80
0	80
0	69
0	20
0	51
0	0
0	0
0	0
0	30
855	44
1	0
0	10
0	14
0	0
0	0
0	22
3	12
0	22
0	0
2	0
0	0
22	7
0	7
8	0
0	3
0	0
0	0
9	0
0	0
0	0
20	402
0	50
5	479
0	84
15	14
0	324
0	90
69	143
0	142
0	146
0	168
0	143
0	130
0	15
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
4	225
1	202
0	118
0	23
1	8
0	1
1	0
0	1
0	56
17	10
6	0
0	10
0	0
0	14
0	14
0	19
0	0
13	4
0	6
12	23
0	0
0	249
0	330
88	331
0	330
0	312
65	1268
0	1133
4	200
0	286
186	266
275	1439
0	1541
0	169
20	197
0	0
13	66
1	0
0	0
4	0
0	67
0	68
0	258
0	248
0	261
0	251
0	82
0	250
0	68
0	46
0	39
1	37
0	235
0	35
5	199
0	9
0	9
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
78	5
0	5
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	0
1	379
0	388
0	170
0	14
0	147
0	4
0	6
0	4
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
95	458
0	458
1	57
23	57
59	7
0	19
0	18
0	18
0	0
0	17
0	18
0	8
0	13
0	10
0	13
0	10
0	10
0	10
0	10
0	1
0	4
0	4
0	1
0	1
0	4
0	0
0	0
0	0
0	23
0	15
0	57
0	92
0	81
6	179
0	69
0	0
0	97
0	3
0	97
4	111
0	123
0	109
0	31
0	48
0	81
0	73
0	79
0	108
1	64
0	7
0	15
0	10
0	92
0	92
3	10
0	81
2	2
0	0
1	0
0	0
0	0
0	11
0	9
0	7
0	5
195	41
1	41
0	15
0	0
0	0
7	622
0	747
0	781
0	739
0	643
4	759
7	759
0	720
0	570
0	706
0	673
0	756
0	737
3	658
0	697
0	682
0	15
0	612
0	223
5	607
0	52
1	2
8	377
0	277
2	79
0	52
0	11
0	133
0	64
0	121
1	122
0	122
0	125
0	122
0	121
4	11
0	6
14	194
3	204
4	203
0	194
0	186
0	186
0	176
0	176
0	191
12	90
0	3
0	1
0	0
0	0
1	12
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	8
2	10
0	121
9	139
0	131
0	130
4	0
0	15
14	5
0	86
4	2
0	390
0	401
0	2693
0	2810
0	2680
0	10
0	77
0	1
46	72
0	0
0	305
0	64
0	143
0	2603
0	406
0	1
0	879
0	2603
1	223
0	2996
0	410
0	2519
0	785
0	241
0	1149
0	2649
0	2799
0	215
4	384
67	2470
15	301
0	4
0	2793
0	2686
0	1015
0	1018
6	142
31	0
10	2481
6	169
0	1106
8	1717
4	104
4	0
7	242
2	1911
27	1561
0	1990
0	0
0	0
0	0
0	0
0	0
0	0
1	453
781	5223
29	5183
0	5184
0	4547
0	937
0	457
0	455
0	0
0	0
0	8
0	0
0	0
12	8
0	0
0	0
0	0
0	0
100	251
1	1
9	250
0	108
0	0
0	0
0	0
0	0
3	0
0	55
4	55
0	47
0	47
0	47
2	47
0	47
0	25
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	6
7	6
0	3
0	3
0	3
0	2
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	7
0	18
0	22
0	22
0	22
0	22
0	22
0	22
0	22
0	18
0	22
0	22
0	22
0	22
0	22
0	18
0	22
0	4
0	0
0	3
0	0
0	2
0	0
0	5
0	5
0	5
0	5
0	5
0	0
281	67
0	61
0	23
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	147
2	40
8	40
0	15
10	108
14	41
0	72
0	13
0	463
84	454
0	48
0	37
5	26
139	8
0	8
38	55
13	1
0	25
6	26
0	11
1	19
1	41
0	11
0	164
0	560
0	558
0	297
0	349
6	407
0	418
0	526
0	515
6	125
0	224
0	375
8	439
0	176
3	355
0	176
0	80
15	196
0	52
0	185
0	27
0	155
0	159
14	159
0	43
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	17
11	60
0	17
0	59
0	54
0	40
0	13
0	7
2	46
0	16
0	10
0	34
0	22
0	16
0	19
0	0
0	0
0	0
0	0
3	0
0	5
0	5
0	5
0	5
0	5
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1287	169
34	169
4	38
0	0
0	2702
0	665
0	2662
0	2561
90	2481
6	15
5	7
3	50
0	26
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	427
23	14
7	945
0	520
44	945
0	295
0	899
0	461
4	250
0	526
0	0
0	0
0	0
2	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2756
14	2852
0	2335
8	2288
0	11
2	628
12	1887
2	99
7	1068
2	37
0	154
3	13
0	9
0	19
0	505
0	19
8	409
0	0
0	7
0	3
1	311
15	145
0	5
2	5
0	3
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	5563
10	3763
0	3972
0	4039
51	4335
5	1160
0	1408
0	1309
2	352
0	1230
1	450
0	83
0	82
1	261
19	336
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
274	60
1	3
14	52
0	52
0	52
0	52
0	60
0	45
0	45
0	22
0	0
84	3
0	0
0	3
278	8
99	20
0	26
0	0
0	0
0	0
18	0
0	0
0	13
0	13
0	13
0	0
0	13
622	1095
0	1093
0	526
6	4
0	4
0	4
0	4
0	0
11	4
0	4
0	0
1	0
0	0
0	0
13	27
0	0
4	90
3	36
11	52
0	0
0	12
0	89
0	40
0	1334
12	1410
4	125
0	1295
0	1355
14	197
9	1356
0	0
0	1398
0	1287
0	1354
16	845
0	981
2	113
0	81
7	122
0	334
1	32
0	4
0	37
16	754
0	0
0	0
0	0
2	1599
0	1556
11	238
24	1293
11	1639
0	31
0	0
0	0
0	0
83	117
41	117
5	86
0	63
0	0
0	0
4	91
198	292
0	270
126	232
0	14
0	0
5	133
0	186
50	183
0	10
0	12
9	0
0	0
0	0
0	11
0	37
47	37
33	913
4	1041
2	1041
9	81
1	9
0	119
8	132
0	47
5	131
0	18
0	0
0	0
0	0
0	913
0	872
0	1564
0	49
0	1221
0	1195
0	1178
0	1178
0	1507
0	819
0	4
0	46
0	1233
0	1218
0	1218
1	0
0	0
0	13
0	61
0	61
0	180
0	10
0	0
0	0
0	5
0	0
0	0
3	3
0	0
0	14
0	14
0	6
0	1120
33	1
4625	4403
0	570
0	2213
0	722
8	1276
13	48
0	863
2	115
0	0
0	1
0	1
0	4
0	8
0	0
0	9
0	2
5	11
6	2
0	6
0	0
259	123
3	73
8	121
0	0
0	0
126	16
0	16
0	0
0	0
0	0
0	39
0	0
0	0
6	39
0	0
2	24
0	9
0	0
0	0
0	0
0	0
17	43
0	67
0	0
0	98
3	79
0	0
0	221
0	1015
0	512
1	535
0	606
0	125
4	168
0	183
0	1122
0	523
0	177
0	628
0	538
0	267
0	513
0	522
0	373
0	425
0	8
0	314
0	242
0	248
0	208
0	30
0	67
0	0
0	2
0	27
0	247
0	78
0	16
0	0
0	2
0	26
0	0
0	3
6	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
92	54
0	6
3	0
0	15
0	4
0	839
106	866
30	179
0	27
13	63
0	120
0	1
0	7
0	0
2	59
0	93
1	0
0	0
10	0
0	299
2	331
0	1121
0	1155
0	1098
0	1094
0	1132
2	383
0	17
0	11
2	13
2	87
16	33
0	421
0	304
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
111	3
0	14
0	13
3	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	49
0	13
0	46
1	48
0	26
0	25
0	49
0	17
0	16
0	68
0	128
0	225
0	225
0	191
0	168
5	204
0	169
0	191
0	38
0	26
0	11
47	36
0	12
0	29
1	0
6	94
1	74
4	73
41	2
10	179
0	82
5	143
0	118
0	39
0	93
0	38
0	82
0	30
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	987
0	952
0	953
0	955
0	303
0	296
0	328
0	318
0	260
0	277
0	173
0	76
5	68
2	103
0	74
26	27
0	7
0	9
0	0
0	633
0	676
19	51
25	329
2	275
0	78
5	72
3	89
5	6
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
6	0
0	7
3	7
0	0
0	0
159	532
9	532
0	275
1	49
457	856
2	206
0	214
0	22
0	153
0	72
4	366
0	0
1	906
0	906
0	914
11	483
1	907
0	755
0	55
0	49
15	101
0	898
0	980
0	861
8	243
0	725
0	805
0	897
0	10
5	908
0	2
0	91
0	866
0	909
0	996
0	915
0	915
0	929
0	70
0	820
0	102
0	667
5	622
0	317
0	246
0	0
0	51
33	119
15	78
0	72
0	1
2	45
0	34
0	0
0	0
0	0
0	126
0	123
0	31
0	126
0	115
0	0
0	0
0	0
0	0
196	4365
0	257
13	4143
1	359
0	0
0	0
0	0
21	2538
0	2559
2	4
5	10
0	1776
0	852
19	748
1	200
4	95
10	25
0	539
0	452
0	202
0	0
0	20
0	14
0	186
0	22
0	22
3	0
0	7
0	6
0	6
0	1
338	48
5	0
0	48
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	24
0	25
0	0
0	15
0	6
0	2
0	10
0	10
0	2
0	9
0	4
0	0
0	0
1	0
8	1653
0	14
0	142
0	1649
8	142
0	56
0	20
37	1664
15	1648
0	17
0	16
0	78
0	19
10	1
2	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
0	40
0	12
0	0
0	0
0	0
0	583
8	557
0	159
5	558
1	597
21	445
0	0
0	0
0	0
3	0
0	30
0	31
0	26
0	1
0	25
0	0
0	3
7	3
0	0
0	2
0	0
0	0
0	0
0	14
0	21
0	13
0	13
0	3
0	3
0	10
0	0
1	0
0	0
0	0
0	2
0	0
2	0
0	0
2619	228
2	228
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	72
0	43
0	52
0	14
0	40
0	17
0	24
0	21
0	21
0	10
0	132
0	396
0	391
1	157
0	419
5	52
0	15
0	6
0	7
0	2
0	0
0	0
0	2
0	0
7	0
0	0
0	0
0	761
0	772
3	776
7	66
3	23
0	198
0	26
2	0
0	251
0	0
16	3212
140	2972
0	66
0	2900
5	287
0	0
0	0
0	0
16	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	21
0	0
15	23
0	14
0	0
0	0
0	0
10	23
0	5
0	0
24	0
0	916
9	4740
77	4778
0	197
0	172
5	2568
3	49
0	0
2	9
0	12
0	240
0	185
0	211
0	4
7	0
0	10
20	10
2	1
0	3
9	90
0	68
0	10
0	47
4	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	10
5	10
0	8
0	0
0	0
0	0
7	0
0	0
0	0
12	8
0	0
0	0
0	0
284	84
0	62
0	62
29	22
0	1
23	252
102	1095
0	164
24	1105
0	11
0	184
0	245
13	1094
0	200
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	210
12	784
42	1844
21	0
11	1566
0	303
0	196
3	1516
0	602
61	1400
1	263
8	27
82	0
3	17
1	16
7	3
5	4
4	0
0	17
20	6024
0	7
2	7
0	0
0	0
0	0
0	0
351	1102
28	849
24	11
23	229
110	169
134	60
0	0
0	72
2	120
22	149
19	141
6	92
2	14
5	11
0	81
0	0
0	0
0	0
0	0
0	84
0	0
0	0
0	0
0	0
0	0
0	23
34	121
0	89
0	65
0	24
0	6
10	22
0	18
0	3
0	9
12	8
0	10
0	16
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
28	3
17	11
0	2
0	3
16	1
0	10
0	10
0	2
0	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	241
0	263
0	276
1	83
0	57
0	34
0	27
0	15
0	0
0	15
1	74
9	18
0	26
0	36
0	23
0	416
0	415
11	512
0	34
0	34
0	179
0	134
3	110
10	38
0	19
1	12
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
708	1235
0	64
6	1171
0	0
1	1075
0	1016
0	0
0	1099
62	1100
0	877
10	32
6	15
40	179
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	106
0	144
0	128
0	120
0	20
0	23
0	0
0	0
142	17
0	3
4	17
2	35
31	111
1341	2988
4	845
36	68
0	50
0	0
0	112
0	8
0	35
0	18
39	189
4	684
0	1500
3	49
0	1
0	1119
0	0
13	1
0	1
0	583
1	525
0	531
0	222
0	298
0	269
0	507
0	517
0	505
0	527
2	479
0	512
0	545
0	108
0	521
0	491
9	44
0	396
0	24
0	108
0	37
0	16
0	26
0	0
0	0
0	42
0	26
98	4
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
117	146
3	127
0	60
1	25
0	87
0	0
3	207
3	207
0	151
0	174
0	115
15	23
3	6437
0	5699
28	3875
17	1161
191	4898
5	4613
3	3455
0	5433
0	5160
0	4808
0	3294
0	1404
0	1248
0	491
262	48
0	0
0	291
5	244
40	324
0	5
0	0
0	0
2	242
0	279
5	33
6	0
5	104
0	0
0	0
0	82
0	16
0	35
0	23
0	107
0	16
0	107
11	107
0	16
0	107
0	18
0	109
0	27
0	107
0	86
0	62
0	16
14	0
0	0
9	131
3	177
0	89
0	0
0	51
0	50
0	4
0	8
0	0
0	0
107	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
320	0
0	0
0	0
34	297
184	297
557	944
58	846
0	830
0	0
135	152
110	1160
0	1136
0	8
0	72
2	39
0	0
0	38
0	37
0	37
0	38
0	37
0	36
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	1702
0	1637
90	1098
8	337
0	135
0	141
27	549
0	422
97	346
20	356
9	72
0	0
0	52
8	0
5	2285
0	2958
0	3117
0	3054
1	3074
0	2770
0	2887
14	2898
0	3031
0	3005
15	281
0	2959
0	2960
0	2959
4	118
0	0
0	955
0	955
0	606
0	334
0	60
0	2
35	0
0	0
0	0
0	0
0	0
0	0
15	0
0	77
0	77
0	66
0	67
0	2
0	60
0	60
0	32
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	24
0	0
0	32
0	0
0	47
0	56
25	0
7	0
0	45
0	9
0	24
0	0
0	35
0	17
0	7
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	4
0	4
0	3
0	4
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	1145
0	1082
82	422
0	0
11	968
10	17
1	12
0	97
0	71
0	51
23	469
16	188
0	10
2	39
0	31
0	0
0	0
0	0
0	0
42	22
0	6
0	0
0	6
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
1	44
0	56
0	49
0	21
0	33
0	35
12	44
0	5
0	44
23	33
20	21
0	814
0	2516
4	0
0	0
0	2493
0	2538
3	1615
0	2522
0	831
0	1922
0	1386
0	415
0	1017
129	2749
0	442
0	94
0	815
3	2523
0	2516
3	2494
13	2513
3	2509
29	2517
1	1687
19	2522
17	391
0	1878
0	359
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	253
0	1269
0	1177
0	1135
0	184
0	0
0	0
0	0
0	0
0	4188
0	4231
0	4824
0	4949
0	4259
20	4257
18	4790
0	4250
0	4230
0	5512
0	4808
0	4804
149	3507
0	2899
53	5500
7	5666
0	7443
0	5678
21	5435
445	7465
54	7460
9	6322
2	439
0	518
0	670
0	670
0	670
0	670
0	429
0	429
0	429
0	429
0	405
27	689
1	407
1	112
0	755
0	683
18	536
2	416
0	139
6	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	745
0	742
17	530
0	790
0	730
0	794
0	831
0	736
0	619
0	741
0	760
0	779
0	806
0	735
0	726
0	787
0	819
0	801
0	629
0	588
0	568
4	705
0	694
0	732
0	810
0	728
0	29
1	156
3	207
0	84
5	104
0	66
0	61
0	40
0	42
0	25
0	4
0	0
0	0
327	792
3	737
18	285
0	316
2	19
0	0
0	0
0	0
8	0
0	0
0	0
0	32
0	25
0	14
5	27
0	32
0	0
1	1
5	0
0	114
0	2065
80	1949
0	1857
0	472
39	1956
2	959
0	1752
0	1613
0	464
0	235
6	317
0	48
10	192
20	192
0	1
0	0
0	6
0	0
0	1
0	6
0	0
0	0
0	1
10	5
0	0
0	0
0	0
0	3
0	3
1	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
80	7
0	7
0	0
4	31
0	16
0	15
0	0
0	0
0	0
0	0
0	0
0	0
115	3116
61	2095
50	3991
0	3138
0	3130
8	2531
1	0
0	16
0	15
0	16
0	16
0	1
0	1
0	0
0	1
0	0
0	1354
0	1369
0	1398
15	82
460	700
24	131
7	590
0	0
69	229
0	39
0	48
0	89
0	91
2	74
0	59
0	2
0	168
0	115
0	106
0	74
0	96
0	21
0	99
15	7
0	30
0	30
0	6
0	42
0	42
0	52
0	13
1	13
8	31
0	9
3	360
0	262
0	338
0	187
14	40
0	12
17	121
3	22
3	0
46216	0
7	4
3	0
0	0
0	0
0	0
0	1565
1	69
29	557
582	1654
0	14
40	844
0	717
0	579
7	280
28	621
0	23
0	539
0	516
0	735
122	217
0	169
42	190
0	96
2	5
0	76
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	6
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	21
0	21
0	28
0	5
0	5
0	0
5	4
0	4
0	0
2	0
0	0
0	183
0	180
2	22
1	46
0	55
1	20
8	8
0	0
0	0
0	0
0	0
0	0
0	0
23	217
0	176
199	226
33	190
5	176
0	91
0	24
0	65
0	0
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	466
0	112
0	4068
0	3878
9	67
0	3770
0	3791
0	684
0	48
91	422
0	3783
0	3911
2	396
0	3636
1	2128
0	392
0	364
0	189
0	390
0	671
0	53
0	117
0	7
7	116
2	516
0	0
0	152
0	1015
0	22
465	1008
0	0
21	708
0	715
0	715
0	184
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
1	0
1097	390
9	214
0	157
13	24
15	3
9	0
0	258
0	1245
25	1775
